FID,Shape ,AREA,lake_id,Jurisdicti,PERIM,X_CENTER,Y_CENTER,HA,Shape_Leng,Shape_Area,Lat,Lon
793,Polygon,614.1875,71800,YOSE,99.492342,293496.6386,4214712.912,0.061421,99.492342,614.206863,38.05662251,-119.3536966
794,Polygon,726.9453,71937,YOSE,99.561363,269164.789,4214712.352,0.072695,99.561363,726.953605,38.05073948,-119.6307722
795,Polygon,627.125,71823,YOSE,95.616705,294160.1716,4214707.062,0.062714,95.616705,627.144127,38.05672098,-119.3461379
796,Polygon,1812.598,72562,YOSE,159.996882,257720.6508,4214675.892,0.181261,159.996882,1812.606538,38.04742115,-119.7610496
797,Polygon,870.9688,72073,YOSE,143.591493,249866.406,4214671.265,0.087097,143.591493,870.970256,38.04524394,-119.8504556
798,Polygon,3958.813,72969,YOSE,276.103599,282271.8313,4214650.591,0.395893,276.103599,3958.930188,38.05343076,-119.4815087
799,Polygon,392.9844,71422,YOSE,75.152403,293491.1601,4214675.202,0.0393,75.152403,392.997425,38.05628167,-119.3537481
800,Polygon,496.6172,71601,YOSE,85.207621,253095.7981,4214670.874,0.049662,85.207621,496.619481,38.04612671,-119.8136953
801,Polygon,15947.83,70336,YOSE,602.044227,268883.3013,4214585.634,1.59465,602.044227,15946.54179,38.04952679,-119.6339362
802,Polygon,15413.78,70329,YOSE,700.210078,268721.5586,4214556.606,1.5414,700.210078,15414.00123,38.04922414,-119.6357683
803,Polygon,406.7734,71454,YOSE,76.143085,293470.5284,4214639.693,0.040679,76.143085,406.786934,38.0559572,-119.3539728
804,Polygon,78422.25,70607,YOSE,1444.328741,256788.8783,4214475.09,7.843,1444.328741,78429.97272,38.04536368,-119.7715886
805,Polygon,8313.055,70167,YOSE,359.098047,291909.3415,4214555.219,0.831331,359.098047,8313.305806,38.05483891,-119.3717283
806,Polygon,13996.63,70301,YOSE,504.097852,266032.5666,4214538.301,1.39968,504.097852,13996.80465,38.04836845,-119.6663771
807,Polygon,17422.7,70362,YOSE,753.031948,281107.8854,4214522.825,1.74232,753.031948,17423.23118,38.0519996,-119.4947238
808,Polygon,1060.695,72231,YOSE,141.962934,274555.4234,4214585.937,0.106071,141.962934,1060.712317,38.05095977,-119.5693542
809,Polygon,904.3516,72106,YOSE,117.255328,293452.6986,4214574.159,0.090438,117.255328,904.378808,38.05536298,-119.354157
810,Polygon,614.7109,71803,YOSE,108.703974,293583.1476,4214571.969,0.061473,108.703974,614.728111,38.05537302,-119.3526707
811,Polygon,742.8242,71957,YOSE,107.207302,254811.7313,4214577.668,0.074283,107.207302,742.824878,38.04575391,-119.7941303
812,Polygon,2277.57,72684,YOSE,197.693357,253932.4751,4214564.589,0.227758,197.693357,2277.575403,38.04539768,-119.8041346
813,Polygon,2408.969,72713,YOSE,206.08706,255489.9108,4214555.827,0.240897,206.08706,2408.971493,38.04574068,-119.7864028
814,Polygon,1096.828,72248,YOSE,159.334621,274885.3514,4214563.925,0.109685,159.334621,1096.847638,38.05084368,-119.5655907
815,Polygon,35503.01,70506,YOSE,1177.057496,267650.5527,4207773.901,3.55036,1177.057496,35503.55764,37.98788365,-119.6457642
816,Polygon,2138.688,72654,YOSE,194.451849,287856.6373,4207854.455,0.213874,194.451849,2138.743336,37.9935589,-119.4158985
817,Polygon,35501.93,70505,YOSE,1243.512486,287561.9314,4207717.056,3.55028,1243.512486,35502.83437,37.99225267,-119.4192113
818,Polygon,17269.8,70358,YOSE,495.051208,272647.8538,4207742.706,1.72701,495.051208,17270.0844,37.98886874,-119.5889041
819,Polygon,10999.66,70251,YOSE,483.282326,283327.2657,4207689.401,1.1,483.282326,10999.97114,37.99100211,-119.4673858
820,Polygon,2662.414,72778,YOSE,192.01144,265278.0463,4207750.102,0.266245,192.01144,2662.451705,37.98705876,-119.6727452
821,Polygon,10131.56,70222,YOSE,375.180536,272366.293,4207700.68,1.01317,375.180536,10131.72606,37.98841975,-119.5920939
822,Polygon,1087.18,72246,YOSE,122.192952,286327.9966,4207712.606,0.108721,122.192952,1087.208702,37.9919228,-119.4332502
823,Polygon,6539.445,70086,YOSE,482.605131,265821.7994,4207652.058,0.654972,482.605131,6549.724742,37.98631655,-119.6665278
824,Polygon,916.8906,72114,YOSE,127.032881,283205.4051,4207674.599,0.091691,127.032881,916.913281,37.99083971,-119.4687679
825,Polygon,259.4766,71143,YOSE,70.92052,283068.91,4207663.51,0.025948,70.92052,259.484195,37.99070723,-119.4703176
826,Polygon,756.0938,71971,YOSE,136.58323,287744.8686,4207614.568,0.075611,136.58323,756.114134,37.9913726,-119.4170994
827,Polygon,1686.742,72513,YOSE,154.114683,272413.7359,4207571.54,0.168677,154.114683,1686.773775,37.98726892,-119.5915133
828,Polygon,44564.46,70536,YOSE,805.145281,294910.0651,4207453.421,4.45654,805.145281,44565.43771,37.99156965,-119.3355217
829,Polygon,923.5547,72130,YOSE,127.038778,283048.809,4207522.559,0.092358,127.038778,923.580383,37.98943323,-119.4705037
830,Polygon,2133.336,72651,YOSE,208.809018,286657.6469,4207494.007,0.213339,208.809018,2133.390194,37.99003195,-119.4294343
831,Polygon,3701.102,72937,YOSE,256.281113,272578.9994,4207470.254,0.370116,256.281113,3701.158041,37.98639841,-119.5896011
832,Polygon,44559.09,70535,YOSE,831.161287,280059.9456,4207355.563,4.45599,831.161287,44559.89613,37.98720991,-119.5044581
833,Polygon,5061.648,70003,YOSE,336.538588,267960.5738,4207360.818,0.506173,336.538588,5061.728588,37.98424387,-119.642104
834,Polygon,5301.188,70021,YOSE,400.422494,255248.3158,4207359.198,0.530121,400.422494,5301.205629,37.98089003,-119.7866973
835,Polygon,2965.656,72827,YOSE,305.819033,288347.8504,4207304.163,0.296573,305.819033,2965.731156,37.98871831,-119.4101469
836,Polygon,11244.15,70255,YOSE,431.28707,292902.0368,4207218.864,1.12444,431.28707,11244.41058,37.9890012,-119.3583033
837,Polygon,3639.57,72929,YOSE,250.275462,290279.8395,4207159.328,0.363966,250.275462,3639.65837,37.98786272,-119.3881222
838,Polygon,46605.73,70547,YOSE,1196.505374,274831.1406,4207034.236,4.66065,1196.505374,46606.54041,37.98303423,-119.5638435
839,Polygon,11400.54,70259,YOSE,419.605938,255201.8617,4207055.913,1.14006,419.605938,11400.58431,37.97814725,-119.7871223
840,Polygon,500.3047,71608,YOSE,89.907532,287770.026,4207072.64,0.050032,89.907532,500.317977,37.98649849,-119.416653
841,Polygon,1211.242,72317,YOSE,129.069495,267658.2169,4207053.109,0.121126,129.069495,1211.260503,37.98139611,-119.6454438
842,Polygon,625.3984,71817,YOSE,97.174104,287746.7313,4207030.227,0.062541,97.174104,625.415331,37.98611112,-119.4169055
843,Polygon,16983.61,70353,YOSE,556.860425,271644.7728,4206942.642,1.69839,556.860425,16983.89788,37.98141336,-119.6000612
844,Polygon,4118.57,72983,YOSE,307.494456,290152.324,4206960.862,0.411867,307.494456,4118.666413,37.98604604,-119.389515
845,Polygon,41106.33,70525,YOSE,980.807854,282633.7442,4206834.496,4.11075,980.807854,41107.48487,37.98313822,-119.4750178
846,Polygon,4714.5,73037,YOSE,329.34203,283303.8583,4206951.219,0.471464,329.34203,4714.635047,37.98434953,-119.4674294
847,Polygon,12511,70275,YOSE,615.202414,274813.2673,4206885.576,1.25112,615.202414,12511.21973,37.98169128,-119.5640002
848,Polygon,671.4375,71868,YOSE,96.204703,274413.0181,4206978.376,0.067145,96.204703,671.448512,37.98242743,-119.5685824
849,Polygon,18205.9,70370,YOSE,578.134194,293713.3199,4206808.684,1.82063,578.134194,18206.30009,37.98549223,-119.3489543
850,Polygon,4541.938,73019,YOSE,287.988188,255671.9619,4206896.928,0.454195,287.988188,4541.954684,37.97684268,-119.7817217
851,Polygon,2492.914,72732,YOSE,194.209272,292791.4468,4206897.185,0.249297,194.209272,2492.970833,37.98607915,-119.3594689
852,Polygon,393.7109,71424,YOSE,75.969567,274930.0562,4206895.764,0.039372,75.969567,393.716722,37.98181198,-119.5626749
853,Polygon,7757.461,70141,YOSE,407.375384,274713.472,4206726.307,0.775759,407.375384,7757.591352,37.98023247,-119.5650855
854,Polygon,679.9141,71877,YOSE,98.918651,273214.8318,4206787.088,0.067993,98.918651,679.925975,37.98040649,-119.5821521
855,Polygon,874.9219,72075,YOSE,127.082748,289601.3843,4206692.421,0.087495,127.082748,874.946048,37.98350113,-119.3957049
856,Polygon,922.625,72129,YOSE,130.357728,274567.1564,4206682.283,0.092264,130.357728,922.641909,37.97979975,-119.5667361
857,Polygon,529.2109,71668,YOSE,85.681083,289660.271,4206662.583,0.052922,85.681083,529.224694,37.98324609,-119.3950261
858,Polygon,339.3281,71315,YOSE,68.3059,273748.3065,4206632.065,0.033933,68.3059,339.333441,37.97914384,-119.5760349
859,Polygon,2487.273,72730,YOSE,249.168821,266630.0851,4206602.811,0.248732,249.168821,2487.315583,37.9770782,-119.6569923
860,Polygon,1447.633,72429,YOSE,154.090561,274633.1317,4206549.103,0.144766,154.090561,1447.661111,37.978617,-119.5659438
861,Polygon,6730.414,70099,YOSE,447.106353,291301.0527,4206464.3,0.673058,447.106353,6730.579439,37.98183937,-119.3763007
862,Polygon,1113.141,72254,YOSE,129.445808,283221.576,4206521.104,0.111317,129.445808,1113.170631,37.98045689,-119.4682357
863,Polygon,1498.141,72450,YOSE,146.735668,252375.3636,4201172.547,0.149815,146.735668,1498.150299,37.92441827,-119.8172425
864,Polygon,1243.633,72329,YOSE,128.272528,252250.6977,4201152.227,0.124364,128.272528,1243.642456,37.92420139,-119.8186522
865,Polygon,987.9375,72173,YOSE,114.553235,250195.614,4201133.039,0.098795,114.553235,987.945594,37.92346653,-119.842
866,Polygon,13017.93,70289,YOSE,783.554182,250178.7138,4200969.711,1.3018,783.554182,13018.0076,37.92199163,-119.8421354
867,Polygon,662.0898,71861,YOSE,109.683189,251199.2781,4201024.618,0.066209,109.683189,662.092942,37.92276564,-119.8305568
868,Polygon,27175.38,70460,YOSE,701.697263,252082.8267,4200837.119,2.71756,701.697263,27175.55391,37.92131902,-119.8204516
869,Polygon,786.4258,71999,YOSE,122.942771,248988.0921,4200890.783,0.078644,122.942771,786.43511,37.92095334,-119.8556378
870,Polygon,47097.39,70550,YOSE,835.219404,297415.4592,4200763.046,4.70984,835.219404,47098.4436,37.93188151,-119.3051271
871,Polygon,1763.434,72548,YOSE,160.090243,250380.222,4200759.383,0.176345,160.090243,1763.447892,37.92015359,-119.8397726
872,Polygon,1895.758,72594,YOSE,165.208658,249952.0905,4200670.598,0.189577,165.208658,1895.77168,37.91923677,-119.8446069
873,Polygon,2165.648,72661,YOSE,191.417368,286655.149,4200277.649,0.216572,191.417368,2165.715757,37.92504914,-119.4273219
874,Polygon,788.2188,72002,YOSE,121.824675,269761.2437,4200241.145,0.078824,121.824675,788.236534,37.92060038,-119.6193419
875,Polygon,64913.25,70592,YOSE,1365.419166,299668.8781,4200048.444,6.4939,1365.419166,64939.03401,37.92594528,-119.2793063
876,Polygon,6305.906,70075,YOSE,943.59638,284522.906,4200012.278,0.630609,943.59638,6306.094134,37.92215678,-119.4514817
877,Polygon,514.4883,71640,YOSE,88.323044,250873.7877,4200130.015,0.051449,88.323044,514.490881,37.91462335,-119.8339464
878,Polygon,15730.93,70333,YOSE,519.268203,254622.396,4199928.961,1.5731,519.268203,15731.02788,37.91383217,-119.7912824
879,Polygon,81428.61,70610,YOSE,2086.977814,299954.3709,4199568.29,8.14852,2086.977814,81485.23622,37.92168393,-119.2759271
880,Polygon,672.9375,71871,YOSE,131.958916,284951.0721,4199927.75,0.067296,131.958916,672.956391,37.92149697,-119.4465893
881,Polygon,1031.203,72203,YOSE,152.960134,285050.5193,4199910.599,0.103123,152.960134,1031.230752,37.92136604,-119.4454537
882,Polygon,1034.227,72205,YOSE,225.479967,285114.839,4199828.007,0.103426,225.479967,1034.256342,37.92063752,-119.444698
883,Polygon,4635.961,73024,YOSE,619.535655,285228.7352,4199661.522,0.46361,619.535655,4636.09791,37.91916526,-119.4433536
884,Polygon,42018.45,70687,YOSE,879.092366,300703.8213,4199645.972,4.20193,879.092366,42019.34686,37.92254808,-119.2674282
885,Polygon,4400.004,73008,YOSE,431.418278,250400.4899,4199715.515,0.440003,431.418278,4400.027951,37.91076232,-119.8391808
886,Polygon,8325.387,70168,YOSE,598.07717,250141.3109,4199674.478,0.832544,598.07717,8325.440655,37.91032178,-119.8421114
887,Polygon,1054.23,72223,YOSE,136.768951,249825.1875,4199639.304,0.105424,136.768951,1054.237536,37.90991829,-119.845691
888,Polygon,2953.379,72826,YOSE,218.974133,256785.5359,4199567.116,0.29534,218.974133,2953.40241,37.9111555,-119.7665801
889,Polygon,1682.586,72509,YOSE,176.583589,249347.5132,4199514.66,0.16826,176.583589,1682.596631,37.90866481,-119.8510749
890,Polygon,6586.504,70091,YOSE,556.667533,249187.2011,4199301.69,0.658655,556.667533,6586.551797,37.90670351,-119.8528223
891,Polygon,3211.102,72860,YOSE,287.721495,297778.3803,4199334.068,0.321118,287.721495,3211.176417,37.91909332,-119.3005994
892,Polygon,917.875,72118,YOSE,143.862558,285315.2887,4199344.307,0.09179,143.862558,917.90243,37.91632923,-119.4422753
893,Polygon,25856.73,70446,YOSE,2995.550515,285824.2335,4199119.115,2.58575,2995.550515,25857.46119,37.91442138,-119.4364234
894,Polygon,2290,72688,YOSE,194.747973,297710.0979,4199320.188,0.229005,194.747973,2290.053952,37.91895314,-119.3013718
895,Polygon,3142.695,72846,YOSE,214.475671,252130.372,4199139.508,0.314271,214.475671,3142.712424,37.90604993,-119.8193275
896,Polygon,4853.168,73049,YOSE,429.17806,249063.2581,4199050.239,0.48532,429.17806,4853.202843,37.90440583,-119.8541429
897,Polygon,1197.086,72304,YOSE,131.364739,287516.505,4199079.591,0.119712,131.364739,1197.117524,37.91446233,-119.4171766
898,Polygon,2544.375,72746,YOSE,191.857822,272577.2381,4198970.411,0.254444,191.857822,2544.437925,37.90986741,-119.5869346
899,Polygon,43263,70533,YOSE,959.708877,278212.4445,4198812.52,4.33078,959.708877,43307.79794,37.90983683,-119.5228434
900,Polygon,23925.16,70432,YOSE,2664.302517,286670.1486,4198817.831,2.39258,2664.302517,23925.84524,37.91190711,-119.4267192
901,Polygon,1068.914,72235,YOSE,136.727932,300287.6109,4198891.462,0.106894,136.727932,1068.937942,37.91566171,-119.2719509
902,Polygon,596.875,71777,YOSE,104.882447,300089.7645,4198872.658,0.059689,104.882447,596.886039,37.9154489,-119.2741948
903,Polygon,814.8203,72033,YOSE,113.633405,300041.2237,4198860.888,0.081484,113.633405,814.838377,37.91533223,-119.2747434
904,Polygon,981.4609,72167,YOSE,118.024585,299911.9947,4198833.394,0.098148,118.024585,981.484061,37.91505621,-119.2762048
905,Polygon,1591.813,72477,YOSE,160.827006,300251.3801,4198819.068,0.159185,160.827006,1591.845103,37.91500178,-119.2723427
906,Polygon,96798.05,70621,YOSE,1449.175974,300536.6232,4198542.145,9.68001,1449.175974,96800.13669,37.91257042,-119.2690235
907,Polygon,21978.27,70408,YOSE,735.720078,279367.8963,4198640.179,2.19989,735.720078,21998.90354,37.90856593,-119.509659
908,Polygon,531.3828,71671,YOSE,90.220002,286440.9762,4198625.586,0.05314,90.220002,531.397436,37.91012219,-119.429267
909,Polygon,697.4219,71901,YOSE,114.367998,286546.9829,4198597.345,0.069744,114.367998,697.44082,37.90989276,-119.4280538
910,Polygon,9044.625,70192,YOSE,450.4475,274312.9025,4198455.569,0.904483,450.4475,9044.83522,37.90566396,-119.5670485
911,Polygon,1210.914,72316,YOSE,134.542091,291992.2487,4169009.303,0.121093,134.542091,1210.927581,37.64469702,-119.3576798
912,Polygon,995.0273,72182,YOSE,126.365414,291860.3043,4169009.765,0.099504,126.365414,995.041745,37.64467129,-119.3591743
913,Polygon,533.0977,71675,YOSE,86.771379,287088.5904,4168992.796,0.05331,86.771379,533.103251,37.64342479,-119.4132112
914,Polygon,237.6133,71103,YOSE,57.334574,286113.5021,4168961.34,0.023762,57.334574,237.616523,37.64291499,-119.4242449
915,Polygon,1846.082,72573,YOSE,179.657011,285949.3226,4168929.348,0.18461,179.657011,1846.102249,37.64258865,-119.4260949
916,Polygon,407.8594,71457,YOSE,81.364558,286010.4815,4168952.507,0.040787,81.364558,407.864537,37.64281145,-119.4254091
917,Polygon,401.4961,71439,YOSE,88.456022,292001.0754,4168940.018,0.04015,88.456022,401.502289,37.64407505,-119.3575601
918,Polygon,14105.13,70304,YOSE,535.003746,276281.8252,4168845.856,1.41053,535.003746,14105.25669,37.63953335,-119.5355465
919,Polygon,445.6563,71523,YOSE,88.040871,291784.0317,4168941.334,0.044566,88.040871,445.660336,37.64403772,-119.3600187
920,Polygon,5131.871,70005,YOSE,263.999423,277785.9478,4168881.364,0.513191,263.999423,5131.913723,37.64021813,-119.5185252
921,Polygon,1205.723,72312,YOSE,170.681082,292009.8892,4168893.788,0.120574,170.681082,1205.741225,37.64366071,-119.3574471
922,Polygon,1707.633,72523,YOSE,158.164583,291743.7734,4168892.824,0.170765,158.164583,1707.652923,37.64359173,-119.3604608
923,Polygon,2725.734,72787,YOSE,214.833635,291695.1247,4168848.157,0.272577,214.833635,2725.768305,37.64317843,-119.360999
924,Polygon,63641.81,70588,YOSE,1740.873685,287828.1297,4168694.42,6.36454,1740.873685,63645.35399,37.64090889,-119.4047491
925,Polygon,4075.461,72979,YOSE,340.881859,292000.7675,4168770.804,0.407551,340.881859,4075.50966,37.64255107,-119.3575154
926,Polygon,49535.35,70560,YOSE,1010.592003,292884.7853,4168560.596,4.9536,1010.592003,49536.03792,37.64085772,-119.3474439
927,Polygon,6654.262,70096,YOSE,359.248838,276766.0617,4168707.231,0.665433,359.248838,6654.327596,37.63840287,-119.5300209
928,Polygon,3463.023,72905,YOSE,251.05746,281278.5038,4168727.296,0.346306,251.05746,3463.061238,37.63966892,-119.4789295
929,Polygon,8474.141,70172,YOSE,371.458944,281391.0657,4168613.807,0.847422,371.458944,8474.223381,37.63867374,-119.4776209
930,Polygon,2624.324,72764,YOSE,191.342233,277470.0649,4168635.457,0.262435,191.342233,2624.351194,37.63792735,-119.5220273
931,Polygon,964.7656,72155,YOSE,119.674172,285815.4498,4168629.032,0.096477,119.674172,964.773265,37.63985299,-119.4275229
932,Polygon,8742.063,70185,YOSE,372.770673,288358.7869,4168578.913,0.874217,372.770673,8742.168907,37.6399911,-119.3987061
933,Polygon,3569.984,72919,YOSE,232.134055,292285.8338,4168544.525,0.357003,232.134055,3570.031824,37.64057775,-119.3542226
934,Polygon,4078.609,72980,YOSE,259.96984,293992.6989,4168053.344,0.407867,259.96984,4078.665927,37.63653856,-119.3347533
935,Polygon,29882.7,70482,YOSE,659.806388,277312.0599,4167935.832,2.9883,659.806388,29882.98596,37.63158916,-119.5236032
936,Polygon,3735.746,72943,YOSE,234.676404,294094.599,4167976.685,0.37358,234.676404,3735.79895,37.63587101,-119.3335777
937,Polygon,5306.68,70022,YOSE,277.67054,292038.8039,4167965.346,0.530675,277.67054,5306.749223,37.63530588,-119.3568554
938,Polygon,2647.215,72772,YOSE,189.867823,287597.605,4167803.613,0.264725,189.867823,2647.249032,37.63283347,-119.4071008
939,Polygon,5387.883,70028,YOSE,279.352344,287618.8352,4167626.318,0.538796,279.352344,5387.957812,37.63124175,-119.4068089
940,Polygon,786.9492,72000,YOSE,109.039011,285390.8307,4167611.548,0.078696,109.039011,786.959215,37.63059113,-119.4320327
941,Polygon,2171.926,72664,YOSE,177.018177,288400.5797,4167546.793,0.217195,177.018177,2171.952837,37.63070592,-119.3979339
942,Polygon,242.7695,71115,YOSE,65.421775,289255.2671,4167552.944,0.024277,65.421775,242.772117,37.63095772,-119.3882577
943,Polygon,370.5508,71385,YOSE,71.196718,289185.7334,4167528.336,0.037056,71.196718,370.55622,37.63072016,-119.389038
944,Polygon,271.3242,71166,YOSE,61.616839,289279.8152,4167492.837,0.027133,61.616839,271.327337,37.63042205,-119.3879624
945,Polygon,16986.06,70354,YOSE,654.699025,287246.348,4167435.35,1.69863,654.699025,16986.27627,37.62943583,-119.4109711
946,Polygon,320.1445,71283,YOSE,65.853933,289196.7272,4167468.195,0.032015,65.853933,320.150215,37.63018108,-119.3888961
947,Polygon,8744.656,70186,YOSE,397.770874,272684.5486,4167417.35,0.874476,397.770874,8744.758067,37.6257876,-119.575835
